Unnamed: 0,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis,target
0,0.6691098809242249,0.4765774011611938,-0.4721499383449554,0.9998364448547364,0.6823087334632874,0.4831958413124084,-0.4547939598560333,0.999487042427063,0.6841899752616882,0.4904460310935974,-0.4548377096652984,0.999464213848114,0.6859697699546814,0.4980489611625671,-0.4549989402294159,0.9995637536048888,0.6773790121078491,0.4628706574440002,-0.4521276354789734,0.9994518160820008,0.6756940484046936,0.4554158449172973,-0.4522406160831451,0.9993509650230408,0.6742741465568542,0.4479440748691559,-0.4522345066070556,0.999365508556366,0.6836869120597839,0.5147879123687744,-0.3208493292331695,0.9994608759880066,0.6711306571960449,0.441323310136795,-0.3087333440780639,0.9987616539001464,0.658615231513977,0.5007210373878479,-0.4197025895118713,0.9996007084846495,0.6533687710762024,0.4744252562522888,-0.4161116182804107,0.9993921518325806,0.6334132552146912,0.6270118951797485,-0.2329896539449691,0.9995881915092468,0.5989815592765808,0.4187532663345337,-0.1881579607725143,0.9995099306106568,0.6352295875549316,0.7927647829055786,-0.290566623210907,0.9974541068077089,0.578450083732605,0.2484007775783538,-0.1635108143091201,0.9986680746078492,0.64903324842453,0.9324305057525636,-0.5102686882019043,0.9869565963745116,0.573615550994873,0.0794731378555297,-0.2646172940731048,0.9948217868804932,0.6695713996887207,0.944564938545227,-0.5515801310539246,0.9537370800971984,0.574338972568512,0.0347275137901306,-0.2938049733638763,0.973609983921051,0.6711360216140747,0.9458308219909668,-0.5960256457328796,0.9633633494377136,0.5799351930618286,0.0322405099868774,-0.3315564692020416,0.9782512187957764,0.6594271063804626,0.9446302652359008,-0.537229597568512,0.967394232749939,0.5791733264923096,0.0462620258331298,-0.288439929485321,0.9799330234527588,0.4782851934432983,0.7113388776779175,-0.0173760280013084,0.9888596534729004,0.4457006156444549,0.6095170378684998,0.0174253080040216,0.9947163462638856,0.3527236580848694,0.8090466856956482,-0.0341522693634033,0.9327617287635804,0.3321788609027862,0.7660330533981323,-0.0016942617949098,0.9522088766098022,0.2367004305124282,0.9061042070388794,0.1040195077657699,0.9071359038352966,0.2086236178874969,0.8987857103347778,0.1055193990468978,0.9163023829460144,0.2329250425100326,0.9133868217468262,0.1097322627902031,0.6602902412414551,0.2056163251399994,0.9128161668777466,0.1068182364106178,0.6683988571166992,0.1941878944635391,0.9365066289901732,-0.0583868101239204,0.8929001688957214,0.1565058678388595,0.9455509185791016,-0.0621663890779018,0.9031201601028442,plank
1,0.3361451029777527,0.3823124170303345,-0.780161440372467,0.9997709393501282,0.3224386274814605,0.385675698518753,-0.7986698746681213,0.999452829360962,0.320194810628891,0.3866387009620666,-0.7986592054367065,0.9994462728500366,0.3160383105278015,0.3893724977970123,-0.7985408902168274,0.999538004398346,0.3265587091445923,0.3906551003456116,-0.8001589775085449,0.9994400143623352,0.3266095817089081,0.3934120237827301,-0.8002482056617737,0.99933260679245,0.3239036202430725,0.399667739868164,-0.8005290627479553,0.9993157982826232,0.3104698061943054,0.4037218987941742,-0.7545459270477295,0.9994509220123292,0.3200007081031799,0.4313958883285522,-0.7679468393325806,0.9987590909004213,0.3352486193180084,0.3937634527683258,-0.7512555122375488,0.999527096748352,0.341038703918457,0.4005352854728699,-0.7554110288619995,0.9993104338645936,0.332545518875122,0.3802091479301452,-0.5777721405029297,0.9972079992294312,0.3547488749027252,0.5662194490432739,-0.5808334350585938,0.999328315258026,0.3484776616096496,0.2091320008039474,-0.5947394967079163,0.9934183955192566,0.3810348808765411,0.680320143699646,-0.6384240984916687,0.9965209364891052,0.3787373602390289,0.0576782077550888,-0.6417403817176819,0.9872106313705444,0.3733063340187073,0.7840927243232727,-0.7485382556915283,0.9932451844215392,0.3700647354125976,0.0032091094180941,-0.6519306302070618,0.95682954788208,0.3716881871223449,0.8108657002449036,-0.7987664341926575,0.9733022451400756,0.3753809332847595,-0.0019641499966382,-0.6849210858345032,0.9652211666107178,0.3749476969242096,0.8084709644317627,-0.801190197467804,0.9769487380981444,0.3781701028347015,0.0218202322721481,-0.6479694843292236,0.9685786366462708,0.3774800300598144,0.7972231507301331,-0.7508541345596313,0.9783057570457458,0.3837708830833435,0.5071781873703003,0.0454467199742794,0.98993319272995,0.3929062187671661,0.5825236439704895,-0.0449732430279254,0.9951738715171814,0.4106467962265014,0.6865538954734802,0.0050835092552006,0.9381318092346193,0.468365341424942,0.5928125977516174,0.0398124456405639,0.9563212990760804,0.4967528283596039,0.891518771648407,0.0336710028350353,0.9157925844192504,0.6566521525382996,0.7996717095375061,0.0028095517773181,0.9233877658843994,0.5126067996025085,0.9371501207351683,0.0322799235582351,0.6936690211296082,0.6781340837478638,0.8347187638282776,-0.004202090203762,0.70064377784729,0.4992200136184692,0.8839729428291321,-0.1005501523613929,0.9026318192481996,0.6709518432617188,0.7496958374977112,-0.1240007281303405,0.9102728366851808,plank
2,0.234095811843872,0.4857295453548431,-0.8049233555793762,0.9986924529075624,0.2153753936290741,0.4890884160995483,-0.8394830822944641,0.9988487362861632,0.2108854502439499,0.4869145452976227,-0.8396588563919067,0.9988459348678588,0.2066803276538849,0.4854885935783386,-0.8399077653884888,0.998838484287262,0.2267030477523803,0.502566397190094,-0.8176342248916626,0.9985604882240297,0.2290931195020675,0.5094680786132812,-0.8174445033073425,0.9981223344802856,0.231791466474533,0.5165623426437378,-0.817502498626709,0.9980325102806092,0.2269295901060104,0.5329658389091492,-0.8866890072822571,0.998835563659668,0.2293070554733276,0.5432624816894531,-0.7923764586448669,0.997649312019348,0.2473627626895904,0.5282909274101257,-0.8061150312423706,0.998692750930786,0.2494034469127655,0.5019639134407043,-0.7772384881973267,0.9982982873916626,0.2609349489212036,0.5920313596725464,-0.6984818577766418,0.997422993183136,0.3413549959659576,0.613563597202301,-0.6642476320266724,0.9991693496704102,0.2460986375808715,0.7192506194114685,-0.7515093684196472,0.9749110341072084,0.30693319439888,0.7238160371780396,-0.6929072141647339,0.9564183950424194,0.2383693158626556,0.876415491104126,-0.7743332386016846,0.9838229417800904,0.2321208417415619,0.9466831684112548,-0.7033782601356506,0.9663019180297852,0.2513244450092315,0.9058354496955872,-0.8128954768180847,0.9556427597999572,0.2467389553785324,1.0089640617370603,-0.7386388778686523,0.949603259563446,0.2595447897911072,0.9063153862953186,-0.8331178426742554,0.9607093334197998,0.259537398815155,1.0121419429779053,-0.7464079260826111,0.9480937123298644,0.2543004155158996,0.9007601737976074,-0.7846977710723877,0.964423656463623,0.2527244687080383,0.991690754890442,-0.7112940549850464,0.9581822156906128,0.3976263403892517,0.5850672125816345,0.0430936589837074,0.9909266829490662,0.4282270073890686,0.6070501208305359,-0.0440361760556697,0.9956355690956116,0.4410572946071625,0.6216765642166138,0.0136518850922584,0.9137792587280272,0.4750165343284607,0.6272493004798889,0.0692368745803833,0.9463369846343994,0.605426549911499,0.7185565829277039,0.1992669999599456,0.913604199886322,0.6283539533615112,0.7335383892059326,0.1469773650169372,0.9275817275047302,0.6355264782905579,0.7497159838676453,0.2120348215103149,0.7049034833908081,0.6547913551330566,0.7572932243347168,0.1521241813898086,0.7267611622810364,0.6329551935195923,0.6893602013587952,0.1393874585628509,0.8888967037200928,0.6487964391708374,0.7061840891838074,0.0593033730983734,0.907106637954712,plank
3,0.3263030350208282,0.40681192278862,0.2797249853610992,0.9987675547599792,0.3049586117267608,0.3773667216300964,0.2815942466259002,0.9988923668861388,0.3044379651546478,0.3786590993404388,0.2814467549324035,0.998905599117279,0.304766982793808,0.3792263865470886,0.2812868058681488,0.9988613724708556,0.3066656589508056,0.3744222223758697,0.3060508668422699,0.9986387491226196,0.3072234392166137,0.3747404813766479,0.3062186241149902,0.9982653856277466,0.3124513626098633,0.3722835779190063,0.3059790134429931,0.9981764554977416,0.3218872547149658,0.4075851440429687,0.2373503446578979,0.9988654851913452,0.3242250978946686,0.3945463001728058,0.3407621681690216,0.9978630542755128,0.3335632681846618,0.422159731388092,0.2564195990562439,0.998718559741974,0.3360107541084289,0.4121668934822082,0.2860992550849914,0.9984021186828612,0.3850615322589874,0.5282198786735535,0.2009360641241073,0.9976528882980348,0.3828341066837311,0.4312455058097839,0.223386213183403,0.9992508888244628,0.3603973686695099,0.5984591245651245,0.1009517684578895,0.8960106372833252,0.3375344276428222,0.5202537775039673,0.1042718589305877,0.9083600044250488,0.3147181868553161,0.7023584842681885,-0.0197879541665315,0.9615419507026672,0.3111149668693542,0.6545711755752563,-0.0710180699825286,0.9383427500724792,0.3014188706874847,0.7253048419952393,-0.0315838530659675,0.9390944242477416,0.2881587445735931,0.6842154860496521,-0.0866879746317863,0.9305213093757628,0.306267648935318,0.7235828042030334,-0.0310548041015863,0.9431907534599304,0.3058704435825348,0.6948529481887817,-0.0798856019973754,0.92920982837677,0.310529500246048,0.7162446975708008,-0.0198560338467359,0.9458192586898804,0.3122510015964508,0.6900708079338074,-0.0724484100937843,0.9408694505691528,0.378645122051239,0.5963912606239319,0.041295900940895,0.991832673549652,0.3573493957519531,0.568388044834137,-0.0421020463109016,0.9960716366767884,0.5208861827850342,0.5693808794021606,0.0720918625593185,0.9139876961708068,0.4413977563381195,0.56729656457901,0.0671222135424614,0.9502686262130736,0.7035355567932129,0.6666847467422485,0.0338883176445961,0.9155829548835754,0.5594127178192139,0.6754069924354553,0.0124364262446761,0.932816207408905,0.7184997200965881,0.6898162364959717,0.0306157693266868,0.7282411456108093,0.5797957181930542,0.7054771780967712,0.0072230789810419,0.7514065504074097,0.7726523876190186,0.6491430401802063,0.005874992813915,0.8909315466880798,0.5982245802879333,0.7130398750305176,-0.0570606961846351,0.9106001853942872,plank
4,0.881949782371521,0.5640666484832764,0.0358459278941154,0.909762680530548,0.8889573812484741,0.5553814172744751,0.019692126661539,0.908644676208496,0.8883546590805054,0.5501118898391724,0.0193491764366626,0.9105855226516724,0.8877166509628296,0.544854998588562,0.0191872883588075,0.9146894812583924,0.887933611869812,0.5609006285667419,-0.0217509064823389,0.9091396927833556,0.8866370916366577,0.5585466027259827,-0.0218094382435083,0.9092535376548768,0.8854268789291382,0.5560082197189331,-0.0223154816776514,0.9106261134147644,0.8796358108520508,0.5075279474258423,-0.0108981952071189,0.9194597005844116,0.8725401163101196,0.5180149674415588,-0.1875520646572113,0.9108219146728516,0.8675993084907532,0.5416025519371033,0.0412375554442405,0.9209207892417908,0.8686097264289856,0.54677414894104,-0.0122243780642747,0.9108141660690308,0.7937809228897095,0.4562275409698486,0.0829818993806839,0.9934415817260742,0.7913590669631958,0.4825683236122131,-0.2624915540218353,0.9920585751533508,0.7776168584823608,0.6384100317955017,0.1029161438345909,0.8074603080749512,0.780930757522583,0.7407315373420715,-0.2926548719406128,0.8730053901672363,0.8619782328605652,0.7367989420890808,0.0202601794153451,0.8674221038818359,0.8863012194633484,0.7501777410507202,-0.309109091758728,0.8819839954376221,0.8906758427619934,0.7465620636940002,0.0161782726645469,0.8482828140258789,0.9228489995002748,0.7631311416625977,-0.3555479645729065,0.8771937489509583,0.9026912450790404,0.7573927044868469,-0.0124796535819768,0.8520929217338562,0.9248997569084167,0.7247247695922852,-0.3266721069812774,0.8766050934791565,0.890357494354248,0.7533794045448303,0.0055782319977879,0.8546317219734192,0.9103959202766418,0.7194082140922546,-0.3004806041717529,0.8846395015716553,0.5703921914100647,0.58714359998703,0.1441395431756973,0.9900018572807312,0.5734659433364868,0.6317978501319885,-0.1439296007156372,0.992437481880188,0.3442058563232422,0.516801655292511,0.1103981509804725,0.825049638748169,0.3064512014389038,0.4983969330787658,-0.1356380879878997,0.900999903678894,0.1459828615188598,0.4708948135375976,0.2007557600736618,0.8265226483345032,0.1334565579891204,0.4689861834049225,-0.1045924574136734,0.8705349564552307,0.1153962761163711,0.4406707882881164,0.2079519778490066,0.6634823083877563,0.10258649289608,0.4115762710571289,-0.0923400968313217,0.7431063652038574,0.0777467340230941,0.4863650798797607,0.0829933062195777,0.8058593273162842,0.0595162697136402,0.4816548228263855,-0.1853497475385666,0.8549547791481018,plank
5,0.8334276676177979,0.4078843593597412,-0.0778845846652984,0.9178103804588318,0.8507838845252991,0.3983261585235595,-0.0964518189430236,0.916139841079712,0.8503429293632507,0.3937133550643921,-0.0964704751968383,0.9177207946777344,0.8499200344085693,0.3886811733245849,-0.0965548828244209,0.921593964099884,0.8493623733520508,0.4091237783432007,-0.1221404820680618,0.9172995686531068,0.8478334546089172,0.4121229946613312,-0.1219784766435623,0.9172688126564026,0.8466392159461975,0.4144549667835235,-0.1219671815633773,0.9183194041252136,0.837530791759491,0.3796867728233337,-0.1130123659968376,0.9251874089241028,0.8349264860153198,0.414725512266159,-0.2263850420713424,0.9177435040473938,0.8131418228149414,0.4027857482433319,-0.0733165591955185,0.928180456161499,0.8124309182167053,0.4160118699073791,-0.1068274676799774,0.9189010858535768,0.7507798671722412,0.3565540611743927,-0.0531692840158939,0.9939609169960022,0.7259403467178345,0.44523486495018,-0.252025306224823,0.9927107691764832,0.9048500061035156,0.3202575147151947,-0.0018720465013757,0.7945460677146912,0.7045930624008179,0.6302368640899658,-0.3082349598407745,0.8824923634529114,0.9925373196601868,0.3766438364982605,-0.0745446011424064,0.8646843433380127,0.7218819856643677,0.7691304683685303,-0.2936651706695556,0.880647599697113,1.0119251012802124,0.3995011150836944,-0.0886003971099853,0.8425467610359192,0.7529210448265076,0.772683322429657,-0.3230980634689331,0.8729234933853149,1.0022393465042114,0.4162777066230774,-0.1204152703285217,0.8452474474906921,0.7682749032974243,0.7559956312179565,-0.3246930241584778,0.8713793754577637,0.9904305338859558,0.4131200313568115,-0.0907917544245719,0.8461663126945496,0.7590846419334412,0.7557333707809448,-0.2939329445362091,0.8752442002296448,0.4066722393035888,0.5969582200050354,0.0865875706076622,0.9909161925315856,0.3855131268501282,0.6813483238220215,-0.0869789496064186,0.9931426048278807,0.2582293152809143,0.7538249492645264,0.3151681423187256,0.8003152012825012,0.1617611199617386,0.8614168167114258,0.0836874097585678,0.9014243483543396,0.1642424613237381,0.8597091436386108,0.5565959811210632,0.813663125038147,-0.0614263080060482,0.9795971512794496,0.2770133912563324,0.8795090913772583,0.1483039259910583,0.8717490434646606,0.581384539604187,0.6785274147987366,-0.0825993493199348,0.9937045574188232,0.2771475315093994,0.7647294998168945,0.1437484920024871,0.9046897292137146,0.5916538238525391,0.7995400428771973,-0.1323753297328949,1.0406707525253296,0.2871713936328888,0.8615463972091675,plank
6,0.8140738010406494,0.5147849917411804,-0.2535395920276642,0.9247714281082152,0.8273170590400696,0.490933746099472,-0.2365640997886657,0.92274010181427,0.8279860615730286,0.4922610521316528,-0.2365859001874923,0.9243959188461304,0.8284798860549927,0.4933475255966186,-0.2366888523101806,0.9276580214500428,0.8227333426475525,0.4795621037483215,-0.2895706295967102,0.9241123199462892,0.8200209736824036,0.4722041189670563,-0.2894241511821747,0.9242042303085328,0.81682288646698,0.46419158577919,-0.2894604206085205,0.9247429370880128,0.8144087195396423,0.4763730466365814,-0.1136991828680038,0.9306148290634156,0.7989521026611328,0.4407964944839477,-0.3492757380008697,0.9235705733299256,0.7962218523025513,0.5268237590789795,-0.1981653720140457,0.9337909817695618,0.7888756394386292,0.5141205787658691,-0.2669383287429809,0.924655258655548,0.7258908748626709,0.4975489675998688,0.0520919561386108,0.9944071173667908,0.7106274962425232,0.4928039014339447,-0.3804429769515991,0.993222713470459,0.6749200224876404,0.6665416359901428,0.2283729761838913,0.779810905456543,0.6407681703567505,0.6547316908836365,-0.4607710242271423,0.8888834714889526,0.675507664680481,0.7885095477104187,0.1744108945131302,0.8339576721191406,0.6662689447402954,0.8469239473342896,-0.369197279214859,0.8793579936027527,0.6750907301902771,0.8229557871818542,0.1754476428031921,0.8097947239875793,0.6840137839317322,0.8925800323486328,-0.3905211985111236,0.8675762414932251,0.6755051612854004,0.8097057938575745,0.1335310339927673,0.8141701221466064,0.6894763112068176,0.8810442090034485,-0.3657752871513366,0.8662740588188171,0.6741755604743958,0.8022006154060364,0.1528234034776687,0.8158044219017029,0.6831520199775696,0.867729902267456,-0.3551912903785705,0.8672021627426147,0.4945804476737976,0.6347029209136963,0.1519643515348434,0.9912925362586976,0.494417130947113,0.6038920879364014,-0.1522825062274933,0.9932331442832948,0.3540259003639221,0.6194992661476135,0.39677894115448,0.7910300493240356,0.3826897740364074,0.6838908791542053,0.0450092181563377,0.9027895331382751,0.2102576047182083,0.6608549952507019,0.6241337656974792,0.805347740650177,0.2010093927383422,0.7008147239685059,0.320162296295166,0.8801668882369995,0.1768137216567993,0.6272978782653809,0.6485556364059448,0.6853538751602173,0.1709249168634414,0.6692105531692505,0.3413804173469543,0.7740665674209595,0.1654733717441558,0.7335774898529053,0.6692434549331665,0.7974128127098083,0.1553314626216888,0.7925730347633362,0.3833343088626861,0.8613201379776001,plank
7,0.5481149554252625,0.7078084945678711,-0.0492525026202201,0.9316052198410034,0.5545365810394287,0.6802135109901428,-0.0687190070748329,0.9299448132514954,0.5553393959999084,0.6772486567497253,-0.0688372924923896,0.9315179586410522,0.5559635758399963,0.6741854548454285,-0.0689210668206214,0.93435537815094,0.5490155220031738,0.6858817338943481,-0.0910197123885154,0.9312707781791688,0.5459057092666626,0.6852378249168396,-0.0912214368581771,0.931352436542511,0.5428189039230347,0.6845978498458862,-0.0917480811476707,0.9316903352737428,0.5455218553543091,0.661575973033905,-0.1090752854943275,0.9371476769447328,0.5258800387382507,0.6786338686943054,-0.2116679847240448,0.930609166622162,0.5398080348968506,0.7171484231948853,-0.057089515030384,0.9401812553405762,0.5348612070083618,0.7202491760253906,-0.0867233723402023,0.9319623708724976,0.5334947109222412,0.6668075323104858,-0.142190009355545,0.9946889877319336,0.4561989307403564,0.6349959969520569,-0.2190112769603729,0.9936406016349792,0.48590749502182,0.6513980031013489,-0.0633322373032569,0.7451467514038086,0.3233053684234619,0.5584744215011597,-0.2555765509605407,0.8854615688323975,0.454650342464447,0.7709065079689026,-0.0973677486181259,0.8318923115730286,0.2826154828071594,0.584877073764801,-0.3103117346763611,0.8859990835189819,0.4568854868412018,0.7695754170417786,-0.1400987952947616,0.8102794885635376,0.2659620642662048,0.5729599595069885,-0.3510285913944244,0.8744165897369385,0.4602501392364502,0.7481532692909241,-0.1587821543216705,0.8153179287910461,0.2754298150539398,0.5698078870773315,-0.3625988960266113,0.8734227418899536,0.4563518464565277,0.7500888109207153,-0.11014024913311,0.8157745003700256,0.2842965424060821,0.5804392099380493,-0.3196012079715729,0.8736615777015686,0.3609806299209595,0.7674340009689331,0.0540264546871185,0.9918163418769836,0.3207646012306213,0.76186203956604,-0.0538895018398761,0.9937973618507384,0.3284293413162231,0.7773822546005249,0.3517619967460632,0.7194129824638367,0.3191506266593933,0.8006204962730408,0.1560497134923935,0.8604714274406433,0.2734405994415283,0.7900246381759644,0.5888762474060059,0.7416831254959106,0.2499514520168304,0.8338542580604553,0.4321917593479156,0.8547420501708984,0.271277368068695,0.7754729390144348,0.6118353605270386,0.645989179611206,0.2499839514493942,0.8232331275939941,0.4588108956813812,0.7590239644050598,0.2120523452758789,0.8348591923713684,0.5773675441741943,0.748404324054718,0.2134940326213836,0.7744278907775879,0.4198841154575348,0.8259653449058533,plank
8,0.8398532271385193,0.7559852004051208,-0.0372177064418792,0.9354095458984376,0.8446741104125977,0.7233505845069885,-0.0119666699320077,0.9349640011787416,0.8440269827842712,0.7194049954414368,-0.0120732318609952,0.9361669421195984,0.8435849547386169,0.7153570055961609,-0.0121904136613011,0.9393277168273926,0.8427956700325012,0.7224226593971252,-0.0617619752883911,0.9363813400268556,0.8407427072525024,0.7178133726119995,-0.0616463124752044,0.9362080693244934,0.8385883569717407,0.7126664519309998,-0.0616910271346569,0.9367651343345642,0.8242367506027222,0.6839208602905273,0.0864214748144149,0.9408457279205322,0.8182438015937805,0.6814643740653992,-0.1426146924495697,0.9339866638183594,0.8235713243484497,0.7549906969070435,0.0021047638729214,0.9414750933647156,0.8212553858757019,0.7531570792198181,-0.063041552901268,0.932655155658722,0.722244918346405,0.6804336905479431,0.1942536979913711,0.9935508370399476,0.7242755889892578,0.7152037620544434,-0.2780230045318603,0.9928215146064758,0.6597425937652588,0.7721713781356812,0.3393550813198089,0.6828210949897766,0.653434157371521,0.8521084189414978,-0.3831203579902649,0.8866207599639893,0.7180970907211304,0.8762890100479126,0.3423171639442444,0.7597591876983643,0.7360650300979614,0.9477328658103944,-0.3417268991470337,0.8647088408470154,0.7470370531082153,0.8801182508468628,0.350395530462265,0.7435253262519836,0.7741167545318604,0.9556421041488647,-0.3704439699649811,0.8516990542411804,0.7672556638717651,0.888752281665802,0.3078449070453644,0.7487682104110718,0.7832671403884888,0.9440430998802184,-0.3445114195346832,0.8507720232009888,0.7476866245269775,0.8892225623130798,0.3204906284809112,0.7489064931869507,0.765994131565094,0.9372679591178894,-0.3311364948749542,0.845761239528656,0.5123119950294495,0.7803835868835449,0.1613733470439911,0.9917871356010436,0.5099426507949829,0.800971269607544,-0.1614556461572647,0.993346393108368,0.3235039412975311,0.8034674525260925,0.2835856974124908,0.678037703037262,0.3297389149665832,0.8151571154594421,-0.0910593941807746,0.8596490621566772,0.1434508264064788,0.8646877408027649,0.3718574941158294,0.7133625745773315,0.140462189912796,0.8828254342079163,-0.004573670681566,0.8599849343299866,0.1121218502521514,0.8484049439430237,0.376603901386261,0.6371269226074219,0.1100202351808548,0.8673365116119385,0.0125227617099881,0.775208592414856,0.1330105364322662,0.9483289122581482,0.3696905970573425,0.7243406176567078,0.1303780972957611,0.960684299468994,-0.027645943686366,0.8311189413070679,plank
9,0.3016127943992615,0.4396016895771026,-0.07343789935112,0.941867172718048,0.2902189493179321,0.4517229497432709,-0.0515124388039112,0.9414615035057068,0.2900485396385193,0.4523992240428924,-0.0515352264046669,0.9425451159477234,0.2899191379547119,0.4532859921455383,-0.0515770651400089,0.9453887343406676,0.2906180024147033,0.45863938331604,-0.0611208640038967,0.9427393674850464,0.2907628417015075,0.4647209048271179,-0.0611404776573181,0.9425839781761168,0.2910123467445373,0.4717566072940826,-0.0611055940389633,0.943084478378296,0.2959162592887878,0.4771879017353058,0.0292173698544502,0.9467549324035645,0.2972453534603119,0.5018380284309387,-0.0160151086747646,0.9405850768089294,0.3139852881431579,0.44176185131073,-0.0465216189622879,0.9473184943199158,0.3138339519500732,0.4505855739116668,-0.0590132884681224,0.9393799304962158,0.367831826210022,0.4134661257266998,0.0271184761077165,0.994187593460083,0.3633657097816467,0.5886709094047546,-0.0132563142105937,0.9934983849525452,0.363391637802124,0.2665818631649017,-0.013435423374176,0.7142976522445679,0.3561146259307861,0.7399563789367676,-0.0307707637548446,0.896169126033783,0.3486179411411285,0.1249330043792724,-0.096611775457859,0.7835032343864441,0.3379192948341369,0.8895577788352966,-0.1110767349600792,0.8766507506370544,0.3470059335231781,0.0814411640167236,-0.1181933581829071,0.7681673169136047,0.3168432116508484,0.9045990109443665,-0.1230679899454116,0.8631888031959534,0.3430328369140625,0.0790822505950927,-0.1426015496253967,0.773007333278656,0.3156510591506958,0.9043655395507812,-0.1638511419296264,0.8629370331764221,0.343457818031311,0.0939258933067321,-0.1163054406642913,0.7733400464057922,0.3233401179313659,0.901278018951416,-0.1334201693534851,0.8587194681167603,0.5308754444122314,0.5612311959266663,-0.0015296480851247,0.9925372004508972,0.5062224268913269,0.6345381140708923,0.0014585710596293,0.9939138293266296,0.6306044459342957,0.7162027359008789,-0.0228788200765848,0.702191174030304,0.6152185201644897,0.7556118965148926,-0.0348866768181324,0.8617640733718872,0.7327456474304199,0.8645045757293701,0.034780491143465,0.7347350120544434,0.7248566150665283,0.8713189363479614,0.0294738393276929,0.8654000759124756,0.7449342012405396,0.8904188275337219,0.0325738862156868,0.6593356132507324,0.7380796670913696,0.8958740234375,0.0285980924963951,0.7785915732383728,0.758922815322876,0.9058643579483032,-0.090711198747158,0.7465316653251648,0.7478720545768738,0.9159722328186036,-0.096337117254734,0.8405901193618774,plank
