,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,0.24119608104228973,0.41139939427375793,-0.35818734765052795,0.9997885823249817,0.22832386195659637,0.39535269141197205,-0.3296016454696655,0.9990372657775879,0.22890275716781616,0.38744696974754333,-0.32958176732063293,0.9991414546966553,0.22968162596225739,0.3798237442970276,-0.32958120107650757,0.9989466071128845,0.22825244069099426,0.4166354238986969,-0.3276560604572296,0.9995098114013672,0.22861048579216003,0.42283955216407776,-0.3277380168437958,0.9995923638343811,0.22899851202964783,0.42835769057273865,-0.3277771472930908,0.9995589852333069,0.24513407051563263,0.36695829033851624,-0.1748601794242859,0.9976605176925659,0.24157889187335968,0.432081937789917,-0.17210058867931366,0.9994387030601501,0.25872620940208435,0.39494258165359497,-0.3020889163017273,0.9981364011764526,0.25639089941978455,0.4220459759235382,-0.3004666268825531,0.9989383816719055,0.31372255086898804,0.3148026168346405,-0.13879819214344025,0.9988653659820557,0.3160126805305481,0.49648064374923706,-0.08288547396659851,0.9994990825653076,0.22390346229076385,0.1997103989124298,-0.23358681797981262,0.9969275593757629,0.3256169557571411,0.6488008499145508,-0.07434161752462387,0.9936797618865967,0.12161853164434433,0.11137080192565918,-0.3527854382991791,0.9953172206878662,0.31765103340148926,0.7948864102363586,-0.23125454783439636,0.9845440983772278,0.08891630172729492,0.09334662556648254,-0.4074009954929352,0.9843665361404419,0.30061501264572144,0.8075313568115234,-0.25543859601020813,0.9595907330513,0.08408087491989136,0.09979584813117981,-0.4216802418231964,0.9840006828308105,0.29987162351608276,0.8073238134384155,-0.3018406331539154,0.9650534987449646,0.09360489249229431,0.10657307505607605,-0.37343066930770874,0.988121509552002,0.3084954619407654,0.8040608167648315,-0.2579500675201416,0.968752384185791,0.5598199367523193,0.447956919670105,-0.014666969887912273,0.9991500377655029,0.5230419039726257,0.5240182280540466,0.014554064720869064,0.9992115497589111,0.6949113011360168,0.6053521633148193,-0.05123254656791687,0.9555612206459045,0.6767011284828186,0.6418599486351013,-0.012635113671422005,0.9443569779396057,0.8166444897651672,0.7698090672492981,0.07524335384368896,0.9363428950309753,0.8069794178009033,0.7679343223571777,0.14336249232292175,0.8958898186683655,0.8221538662910461,0.7986941337585449,0.0787745863199234,0.8440244793891907,0.8150797486305237,0.7864093780517578,0.15095996856689453,0.669763445854187,0.8754293918609619,0.7866389155387878,-0.09744001924991608,0.9421812295913696,0.8633768558502197,0.7855215668678284,-0.02896803617477417,0.9077564477920532
1,0.3449724316596985,0.6238080859184265,-0.031484637409448624,0.9996736645698547,0.3307008743286133,0.6169309616088867,-0.0552477091550827,0.9990419745445251,0.3298223912715912,0.6138498783111572,-0.05537525936961174,0.9991253018379211,0.32879215478897095,0.6103817224502563,-0.05551161989569664,0.9989731907844543,0.33067023754119873,0.6169145703315735,-0.023304879665374756,0.9993877410888672,0.32997211813926697,0.6144540905952454,-0.02337682619690895,0.9994242191314697,0.3291448950767517,0.61176598072052,-0.023543894290924072,0.9994410276412964,0.3294365108013153,0.57776939868927,-0.12312745302915573,0.9977433681488037,0.32915884256362915,0.5788147449493408,0.024260709062218666,0.9993146061897278,0.35591942071914673,0.6012622714042664,-0.051731549203395844,0.9982037544250488,0.3566039502620697,0.6009359955787659,-0.008452258072793484,0.9988955855369568,0.37494978308677673,0.526462197303772,-0.18527385592460632,0.9989432096481323,0.37408122420310974,0.5053593516349792,0.0835026353597641,0.9993851184844971,0.37386390566825867,0.6158333420753479,-0.2193831354379654,0.9951883554458618,0.4097899794578552,0.6157202124595642,0.19112709164619446,0.9257577657699585,0.36668717861175537,0.7237920761108398,-0.12314756214618683,0.9720364809036255,0.3838520348072052,0.7213799357414246,0.1913605034351349,0.9229868054389954,0.34262892603874207,0.736796498298645,-0.13736864924430847,0.9544230103492737,0.36271554231643677,0.7356184124946594,0.20748712122440338,0.9032747149467468,0.3392266035079956,0.7226895689964294,-0.1216934397816658,0.9530894160270691,0.35974618792533875,0.7346333265304565,0.1707475632429123,0.9101239442825317,0.3488418459892273,0.7199941277503967,-0.1140870526432991,0.9527662992477417,0.36966073513031006,0.7340770363807678,0.17555850744247437,0.9137625098228455,0.6051962971687317,0.5377016067504883,-0.07478316873311996,0.9990555047988892,0.5885955691337585,0.517334520816803,0.07449265569448471,0.9989477396011353,0.7121881246566772,0.63472980260849,0.07941333204507828,0.9552519917488098,0.7011032104492188,0.6187441349029541,0.25301915407180786,0.9028866291046143,0.7962750792503357,0.7300463914871216,0.2441594898700714,0.9331748485565186,0.7770261168479919,0.7045372724533081,0.42080649733543396,0.8657357692718506,0.8230177760124207,0.7402580976486206,0.26450854539871216,0.8508317470550537,0.8009706139564514,0.7127472162246704,0.44003671407699585,0.6737598180770874,0.7779763340950012,0.776255190372467,0.28054097294807434,0.9379501342773438,0.7675008177757263,0.7516945004463196,0.47032609581947327,0.889399528503418
2,0.32035332918167114,0.39161407947540283,-0.17706245183944702,0.9995787739753723,0.3113277554512024,0.38831615447998047,-0.16441503167152405,0.9987289309501648,0.31202954053878784,0.38595345616340637,-0.1644817441701889,0.9989256262779236,0.31269651651382446,0.38385090231895447,-0.1645597666501999,0.9986903667449951,0.3095601499080658,0.39700189232826233,-0.16054141521453857,0.9990950226783752,0.3091547191143036,0.401157945394516,-0.16054847836494446,0.9991769194602966,0.308740496635437,0.4057008922100067,-0.1606142222881317,0.9990134239196777,0.315981388092041,0.3881586790084839,-0.07687249779701233,0.9975425004959106,0.310474693775177,0.413910835981369,-0.05722940340638161,0.9987106919288635,0.33318886160850525,0.38778725266456604,-0.14075694978237152,0.9978457689285278,0.33192113041877747,0.3985140323638916,-0.1346091479063034,0.9981477856636047,0.38047483563423157,0.36731138825416565,-0.06099119782447815,0.9990151524543762,0.36475497484207153,0.46092215180397034,0.00017603683227207512,0.999333381652832,0.40428364276885986,0.24059201776981354,-0.11205834895372391,0.9950269460678101,0.36234551668167114,0.6230992078781128,0.02485610730946064,0.9316393136978149,0.40570467710494995,0.10853469371795654,-0.2517700791358948,0.974288821220398,0.34540021419525146,0.7169150710105896,-0.08819782733917236,0.9293967485427856,0.40615904331207275,0.07235325127840042,-0.28574973344802856,0.9575320482254028,0.3203490674495697,0.7303645610809326,-0.09243405610322952,0.9101218581199646,0.4038369655609131,0.06563673913478851,-0.3085062801837921,0.9564486145973206,0.31708306074142456,0.7289993166923523,-0.13730433583259583,0.9165732860565186,0.40460503101348877,0.07803519815206528,-0.2707924246788025,0.9562740325927734,0.32746806740760803,0.7233982682228088,-0.11324106901884079,0.9199065566062927,0.578891396522522,0.49099719524383545,-0.04378049448132515,0.9989718794822693,0.563812792301178,0.5211089849472046,0.04390842840075493,0.9988183975219727,0.6777577996253967,0.57748943567276,0.0014625350013375282,0.9517999887466431,0.6802563667297363,0.6065621972084045,0.08882708102464676,0.8934650421142578,0.8090872764587402,0.7091097235679626,0.12706074118614197,0.9184139370918274,0.80768221616745,0.7105638384819031,0.23565612733364105,0.8417357206344604,0.8274665474891663,0.7209857106208801,0.13881032168865204,0.8432865142822266,0.825090765953064,0.719338595867157,0.25326693058013916,0.6617743968963623,0.8416258096694946,0.7131139636039734,0.05274871364235878,0.9244048595428467,0.8424157500267029,0.7388960719108582,0.1765284687280655,0.8677753806114197
3,0.299368292093277,0.3346949815750122,-0.458767831325531,0.9996205568313599,0.28648409247398376,0.33196935057640076,-0.4735398292541504,0.9988555312156677,0.2865949273109436,0.3312092125415802,-0.47337406873703003,0.9990326166152954,0.2869061827659607,0.33055365085601807,-0.47339099645614624,0.9988206624984741,0.2857908308506012,0.330329567193985,-0.4626951217651367,0.9991851449012756,0.28505533933639526,0.3287014365196228,-0.462855726480484,0.9992589354515076,0.2843223214149475,0.326882928609848,-0.4631315767765045,0.9991116523742676,0.2959751486778259,0.3249191343784332,-0.4696682393550873,0.9977876543998718,0.29235219955444336,0.31604766845703125,-0.40319252014160156,0.9988394379615784,0.3130035698413849,0.3303802013397217,-0.45171046257019043,0.9980610609054565,0.31085294485092163,0.3304579555988312,-0.4386301040649414,0.9983329176902771,0.3624576926231384,0.329344779253006,-0.41009026765823364,0.999113142490387,0.33421581983566284,0.29448461532592773,-0.3086298108100891,0.9993996024131775,0.5130879878997803,0.3935256600379944,-0.3888459801673889,0.9879341125488281,0.4491093158721924,0.4277888834476471,-0.28228139877319336,0.9213890433311462,0.6762306094169617,0.5770345330238342,-0.42542433738708496,0.9737298488616943,0.4769720435142517,0.5787235498428345,-0.2833991050720215,0.9316863417625427,0.7219792008399963,0.6118049025535583,-0.4715467393398285,0.9566659331321716,0.3728005588054657,0.6188682913780212,-0.30668070912361145,0.9098997712135315,0.7174361944198608,0.6077272891998291,-0.47460684180259705,0.9557843208312988,0.3451251983642578,0.6240516901016235,-0.3445339798927307,0.9155759811401367,0.6958684921264648,0.5934139490127563,-0.4307757019996643,0.9550226926803589,0.43251290917396545,0.6062976121902466,-0.3027205169200897,0.9179242253303528,0.44417238235473633,0.34136712551116943,-0.011076060123741627,0.999074399471283,0.4175930917263031,0.311050146818161,0.011176458559930325,0.998936116695404,0.42259708046913147,0.3680762052536011,0.06825806200504303,0.9387869238853455,0.3546653091907501,0.3738817572593689,0.02349773794412613,0.8879251480102539,0.30386441946029663,0.44584035873413086,0.07690645754337311,0.9166658520698547,0.10546068847179413,0.502256453037262,0.09705570340156555,0.8467409014701843,0.29235318303108215,0.46975088119506836,0.08054070919752121,0.8445571660995483,0.08690515905618668,0.5262319445610046,0.10668035596609116,0.6844559907913208,0.2551147937774658,0.4298686981201172,0.07594332844018936,0.9196712970733643,-0.004247819539159536,0.5414929389953613,0.05725323036313057,0.8654149174690247
4,0.3939344584941864,0.2901918292045593,-0.33215224742889404,0.9973340034484863,0.3832795321941376,0.30741217732429504,-0.41071584820747375,0.9977444410324097,0.38168132305145264,0.31232747435569763,-0.4108649492263794,0.998123824596405,0.38022637367248535,0.3169625699520111,-0.4107842445373535,0.9976584911346436,0.3880864381790161,0.29136815667152405,-0.41363388299942017,0.9975773096084595,0.38943102955818176,0.2870344817638397,-0.4136126935482025,0.9976827502250671,0.3908291757106781,0.28260084986686707,-0.4142839312553406,0.9969604015350342,0.380694717168808,0.32117459177970886,-0.5535750985145569,0.9971494078636169,0.3965102434158325,0.2750864028930664,-0.5629312992095947,0.9974187612533569,0.39794835448265076,0.29028111696243286,-0.3563533127307892,0.9971395134925842,0.40325379371643066,0.26786568760871887,-0.3597426414489746,0.9970227479934692,0.4052846133708954,0.23333695530891418,-0.5443291068077087,0.9980994462966919,0.401012659072876,0.3635791540145874,-0.48704957962036133,0.997733473777771,0.42869338393211365,0.3117218017578125,-0.43179893493652344,0.9631866216659546,0.4170930087566376,0.6153359413146973,-0.410512238740921,0.9005915522575378,0.38524532318115234,0.5745097398757935,-0.43147343397140503,0.969054639339447,0.4149598777294159,0.7219389081001282,-0.5178221464157104,0.932088315486908,0.36877474188804626,0.6475006937980652,-0.5223684310913086,0.952155590057373,0.4034402370452881,0.642691433429718,-0.59822678565979,0.911163330078125,0.35437893867492676,0.6387439370155334,-0.5077012181282043,0.9508975744247437,0.3985658884048462,0.6513438820838928,-0.6292375326156616,0.916013240814209,0.36239343881607056,0.6093237996101379,-0.4300095736980438,0.9462611079216003,0.4060215651988983,0.703538179397583,-0.5402637124061584,0.9167202711105347,0.5291540026664734,0.282430499792099,-0.024456903338432312,0.9975078701972961,0.522129476070404,0.3875719904899597,0.024834144860506058,0.9972034692764282,0.538260281085968,0.37147384881973267,0.7128341197967529,0.8541263341903687,0.5174969434738159,0.43923062086105347,0.7974153161048889,0.8066081404685974,0.5612755417823792,0.427226185798645,1.491571068763733,0.8508753180503845,0.5443986654281616,0.4472939372062683,1.578837275505066,0.7959991097450256,0.5613252520561218,0.4145244061946869,1.5708876848220825,0.7889614701271057,0.5472720861434937,0.4342184364795685,1.6650394201278687,0.6474443674087524,0.5813289284706116,0.5514401197433472,1.4978066682815552,0.8711580038070679,0.5531656742095947,0.572330117225647,1.6350042819976807,0.8209323883056641
5,0.1775658279657364,0.32250452041625977,-0.24908481538295746,0.9975058436393738,0.16511815786361694,0.3163047730922699,-0.23085807263851166,0.9975939989089966,0.16681435704231262,0.3150095045566559,-0.23096749186515808,0.9980660080909729,0.1683986783027649,0.3137046992778778,-0.23109659552574158,0.997552216053009,0.16119369864463806,0.32057860493659973,-0.22628293931484222,0.9974433779716492,0.16041016578674316,0.32264605164527893,-0.22624728083610535,0.9976058602333069,0.15966291725635529,0.32470667362213135,-0.2263512760400772,0.9967823028564453,0.1769317239522934,0.31336215138435364,-0.10741617530584335,0.9969785213470459,0.16353490948677063,0.32779547572135925,-0.08948257565498352,0.9969746470451355,0.19867269694805145,0.3247668445110321,-0.20081280171871185,0.9969838261604309,0.19486431777477264,0.3298061192035675,-0.19498294591903687,0.9967178106307983,0.28124943375587463,0.3010224401950836,-0.06739913672208786,0.998251736164093,0.24855229258537292,0.3864903151988983,-0.025690225884318352,0.9978592395782471,0.28927791118621826,0.23751331865787506,-0.12154068052768707,0.965877890586853,0.28554263710975647,0.47649815678596497,-0.022812988609075546,0.9097397327423096,0.25875720381736755,0.1743103712797165,-0.26525065302848816,0.9715758562088013,0.2914694845676422,0.5417503118515015,-0.17101238667964935,0.9380014538764954,0.24927116930484772,0.1567520648241043,-0.3113785684108734,0.955467939376831,0.256558358669281,0.5417100787162781,-0.18474268913269043,0.9180889129638672,0.243340402841568,0.1534162312746048,-0.3380071222782135,0.9544408321380615,0.25131937861442566,0.5428999066352844,-0.23473624885082245,0.9227017760276794,0.25059622526168823,0.16034404933452606,-0.28908097743988037,0.950430691242218,0.26836615800857544,0.5447046160697937,-0.1988106369972229,0.9233801364898682,0.653235912322998,0.44130048155784607,-0.03345908224582672,0.9975518584251404,0.6089895367622375,0.47381946444511414,0.0338858962059021,0.9972283840179443,0.8795464038848877,0.5450329184532166,0.09324227273464203,0.8551434278488159,0.8731678128242493,0.5656617283821106,0.6037408709526062,0.8095290064811707,1.13727605342865,0.6598214507102966,0.1291302889585495,0.8440329432487488,1.1404794454574585,0.6474336385726929,0.22170786559581757,0.787884533405304,1.1498665809631348,0.6774054169654846,0.13734331727027893,0.7892683148384094,1.1626732349395752,0.6526750922203064,0.22935441136360168,0.6442354917526245,1.2229725122451782,0.6938698887825012,0.4710899293422699,0.8678091764450073,1.2345951795578003,0.6843904852867126,0.5754674673080444,0.8133804798126221
6,0.5298899412155151,0.691579282283783,-0.3818700909614563,0.9969983100891113,0.495464563369751,0.6860484480857849,-0.39432910084724426,0.9969278573989868,0.49526962637901306,0.6786543726921082,-0.3943420946598053,0.9974492192268372,0.49592524766921997,0.6714360117912292,-0.3944392800331116,0.9966409802436829,0.4954654574394226,0.7049258351325989,-0.394575834274292,0.9968643188476562,0.4935459494590759,0.710865318775177,-0.39460068941116333,0.9970278143882751,0.49177655577659607,0.7166113257408142,-0.3951117992401123,0.9961499571800232,0.5369004011154175,0.6494750380516052,-0.38946154713630676,0.9959426522254944,0.533883273601532,0.7167237997055054,-0.38732439279556274,0.9962302446365356,0.5671325325965881,0.6656394004821777,-0.37516528367996216,0.9969422221183777,0.5620561838150024,0.6864632964134216,-0.3745878040790558,0.9966411590576172,0.6361965537071228,0.4962172508239746,-0.3147968351840973,0.9979807734489441,0.6232801675796509,0.7650885581970215,-0.3373008370399475,0.9978090524673462,0.6374837756156921,0.4632081687450409,-0.24442096054553986,0.9508578181266785,0.7436655163764954,0.88202303647995,-0.27000418305397034,0.9136268496513367,0.548418402671814,0.49860504269599915,-0.3083627223968506,0.971964955329895,0.8408266305923462,1.0039043426513672,-0.34800222516059875,0.9437466263771057,0.7596306204795837,0.48721906542778015,-0.35600388050079346,0.9573284983634949,0.8515327572822571,1.0551925897598267,-0.41395631432533264,0.9256173372268677,0.7640015482902527,0.5031150579452515,-0.3886568546295166,0.9568573236465454,0.8538590669631958,1.0295486450195312,-0.4339105188846588,0.9298442006111145,0.7612677812576294,0.5202810764312744,-0.3269471526145935,0.9526507258415222,0.8546317219734192,0.9982284307479858,-0.3651321530342102,0.9303586483001709,0.723682165145874,0.5666044354438782,-0.011046706698834896,0.9972678422927856,0.7224441766738892,0.7007767558097839,0.011128155514597893,0.9971730709075928,0.772610604763031,0.6053170561790466,0.39496344327926636,0.8125656843185425,0.719696044921875,0.7331199645996094,0.32861804962158203,0.7910754084587097,0.7087627649307251,0.5256561040878296,0.7353349328041077,0.8209035396575928,0.6892496347427368,0.6788053512573242,0.6315649747848511,0.7677033543586731,0.691504180431366,0.5050191879272461,0.7741585373878479,0.7674856185913086,0.672710657119751,0.6511190533638,0.6681522130966187,0.629486620426178,0.7564311027526855,0.5382437109947205,0.7791101932525635,0.8392618298530579,0.7041093707084656,0.7139836549758911,0.6671523451805115,0.7833832502365112
7,0.23074330389499664,0.4806993901729584,-0.13396860659122467,0.9966395497322083,0.22323112189769745,0.45914435386657715,-0.10583280026912689,0.996501088142395,0.22512425482273102,0.4546965956687927,-0.10598015785217285,0.9971302151679993,0.2270265370607376,0.4510423541069031,-0.10617168247699738,0.9963194727897644,0.2161322385072708,0.4751806855201721,-0.12074931710958481,0.9962229132652283,0.21290156245231628,0.4812389314174652,-0.12071793526411057,0.9965469241142273,0.20945020020008087,0.48826032876968384,-0.12078200280666351,0.9953542351722717,0.23354877531528473,0.4648595452308655,0.03758658468723297,0.995628297328949,0.2142663300037384,0.511195719242096,-0.037908583879470825,0.9945371150970459,0.24613122642040253,0.49092841148376465,-0.08003336191177368,0.995773434638977,0.236638143658638,0.5097681283950806,-0.10210519284009933,0.9939749240875244,0.3162381649017334,0.47629475593566895,0.09884155541658401,0.9979986548423767,0.2694123685359955,0.634147584438324,-0.04912695661187172,0.9977118372917175,0.44590139389038086,0.4257292151451111,0.11322871595621109,0.9436324238777161,0.25557059049606323,0.8595593571662903,-0.3030271530151367,0.9186145067214966,0.453964501619339,0.5719924569129944,0.03748604282736778,0.9516313076019287,0.19294901192188263,0.8956860303878784,-0.6001464128494263,0.9428908228874207,0.4660232365131378,0.6187500357627869,0.025306018069386482,0.9296659827232361,0.15192687511444092,0.9062824249267578,-0.6546313762664795,0.9214665293693542,0.45495644211769104,0.623288094997406,0.0033482657745480537,0.9314643144607544,0.14551562070846558,0.8997575044631958,-0.6399540901184082,0.9260808825492859,0.4537101686000824,0.6146604418754578,0.02630663849413395,0.9269545078277588,0.14864785969257355,0.8935338854789734,-0.6077894568443298,0.926874577999115,0.500105082988739,0.6759136319160461,0.02253241278231144,0.9973821640014648,0.47598472237586975,0.7351238131523132,-0.022125212475657463,0.9972559809684753,0.6515494585037231,0.7757757306098938,-0.05654212087392807,0.8215904831886292,0.6503229737281799,0.8001221418380737,-0.09563777595758438,0.7954250574111938,0.8572365641593933,0.8549496531486511,0.001102298148907721,0.8211241960525513,0.8608821034431458,0.8506671786308289,-0.06338978558778763,0.7762507200241089,0.8831678628921509,0.8578094244003296,0.0040982267819345,0.7679904103279114,0.8845445513725281,0.8429573774337769,-0.05705609545111656,0.6438503265380859,0.9347699880599976,0.8849791288375854,-0.11226999014616013,0.8381720781326294,0.9335253834724426,0.8811239004135132,-0.17427995800971985,0.7893792986869812
8,0.4357217252254486,0.5425002574920654,-0.32041269540786743,0.9968618154525757,0.436123788356781,0.5118516087532043,-0.3239661455154419,0.9967842698097229,0.438824325799942,0.5053785443305969,-0.3239000737667084,0.9973682165145874,0.4414207339286804,0.4994124472141266,-0.32394933700561523,0.9966169595718384,0.43050917983055115,0.5225002765655518,-0.3065827786922455,0.9964306950569153,0.42979806661605835,0.5234857201576233,-0.3066604733467102,0.9967491626739502,0.42913398146629333,0.524577796459198,-0.30689454078674316,0.9956151843070984,0.4504465162754059,0.47308772802352905,-0.33562585711479187,0.9959741830825806,0.436084121465683,0.5202443599700928,-0.2557007968425751,0.9949228763580322,0.4524552822113037,0.5316158533096313,-0.3253924548625946,0.9961361289024353,0.4434785842895508,0.5442503690719604,-0.30210933089256287,0.9944759011268616,0.5141571164131165,0.5017192363739014,-0.3197847008705139,0.998176097869873,0.4497755467891693,0.5168923735618591,-0.18743500113487244,0.9977319240570068,0.5891675353050232,0.6121091842651367,-0.34023454785346985,0.9444308876991272,0.3014501631259918,0.5255962014198303,-0.14144942164421082,0.9152882099151611,0.6676554679870605,0.6510648131370544,-0.38744980096817017,0.9488857984542847,0.18926218152046204,0.49222832918167114,-0.15009956061840057,0.9464225769042969,0.692025363445282,0.6413446664810181,-0.41374653577804565,0.9273084998130798,0.1593296229839325,0.4620214104652405,-0.15389136970043182,0.9263573884963989,0.6867466568946838,0.641325831413269,-0.4204650819301605,0.9297022819519043,0.1565818339586258,0.4644680917263031,-0.16729938983917236,0.9308367371559143,0.6755591630935669,0.6463409066200256,-0.39097025990486145,0.9255086779594421,0.1722828447818756,0.479020893573761,-0.15813764929771423,0.9313161373138428,0.6343734264373779,0.561477541923523,-0.0219575222581625,0.9975769519805908,0.6093422174453735,0.5936543941497803,0.02309557795524597,0.997419536113739,0.6581498384475708,0.6592801213264465,0.025310739874839783,0.8358302116394043,0.6030073165893555,0.7189605832099915,0.2384186089038849,0.790409505367279,0.759946346282959,0.7682998776435852,0.10023882240056992,0.8280131816864014,0.6977351307868958,0.751724898815155,0.42105454206466675,0.7619972229003906,0.7775452136993408,0.7781823873519897,0.10718728601932526,0.7792424559593201,0.7077771425247192,0.7352218627929688,0.4385004937648773,0.6494894623756409,0.7956375479698181,0.8568508625030518,0.09017165005207062,0.8455061316490173,0.7490574717521667,0.7914925217628479,0.4769430160522461,0.7870438098907471
9,0.16606007516384125,0.46882468461990356,-0.24314184486865997,0.9969276785850525,0.15697282552719116,0.4513375163078308,-0.2167658656835556,0.9964539408683777,0.15817198157310486,0.44356396794319153,-0.21677082777023315,0.9968871474266052,0.15951475501060486,0.4347081780433655,-0.21685317158699036,0.9963908791542053,0.15333548188209534,0.47579288482666016,-0.21489927172660828,0.9961999654769897,0.1517893522977829,0.48523205518722534,-0.21488942205905914,0.9964642524719238,0.15023615956306458,0.4952355623245239,-0.21489058434963226,0.9954605102539062,0.16808946430683136,0.4248410761356354,-0.03812467306852341,0.9952711462974548,0.15486665070056915,0.5203467011451721,-0.03683910891413689,0.9931824207305908,0.18256542086601257,0.4617592692375183,-0.17488300800323486,0.9959402084350586,0.17793123424053192,0.4922129213809967,-0.17400097846984863,0.9939255118370056,0.26673978567123413,0.3529946804046631,0.05680778622627258,0.9983012676239014,0.23373714089393616,0.6284371614456177,-0.008474793285131454,0.9977632761001587,0.3802028000354767,0.22846265137195587,0.09279195964336395,0.9490215182304382,0.24454794824123383,0.8168154358863831,-0.31800055503845215,0.9220083951950073,0.44642579555511475,0.3586080074310303,0.009428545832633972,0.95290607213974,0.21022194623947144,0.8999072909355164,-0.7736610770225525,0.9499397277832031,0.4618679881095886,0.39687368273735046,-0.013602378778159618,0.9313586354255676,0.1853731870651245,0.9279960989952087,-0.8723472952842712,0.9296730160713196,0.44768011569976807,0.4172036945819855,-0.046719927340745926,0.9337335228919983,0.18952660262584686,0.9112610220909119,-0.8685293793678284,0.9338876008987427,0.44088053703308105,0.4086824655532837,-0.001483845873735845,0.9292454719543457,0.2014913558959961,0.8986882567405701,-0.7919771671295166,0.9339345693588257,0.4949171543121338,0.5026534199714661,0.020628144964575768,0.9972757697105408,0.46313703060150146,0.6677066683769226,-0.020376434549689293,0.9972655773162842,0.6592831015586853,0.6421734094619751,0.05514181777834892,0.8428900837898254,0.6426512002944946,0.7581561803817749,-0.05012459680438042,0.799238920211792,0.8337721824645996,0.7628270387649536,0.22668664157390594,0.8285379409790039,0.8426533937454224,0.8185669183731079,0.06089794263243675,0.7739729881286621,0.8454688191413879,0.7789833545684814,0.23840583860874176,0.7642494440078735,0.8611730933189392,0.8116574287414551,0.0681985467672348,0.6466957926750183,0.8956997394561768,0.8100705146789551,0.07458171993494034,0.8426164984703064,0.9180610179901123,0.8542085886001587,-0.116452157497406,0.7930241227149963
